customer_id,orig_month,age,income,debt_income,bureau_score,utilization,prev_delin_24m,tenure_months,amount,term_months,unemp,rate,infl,default_12m,months_since_orig,product_CC,product_PL,channel_Digital,channel_Partner,region_N,region_S
21455,2022-01-11,38,42666.08,0.3857,689.2,0.7297,1,19,55822.13,36,3.78765321,7.324045255,4.187300189,0,35.873850197109064,0,1,1,0,0,0
21456,2023-01-09,55,22818.48,0.4496,674.5,0.501,0,22,36643.24,12,4.24895552,7.187629444,4.499249245,0,23.94875164257556,1,0,0,1,1,0
21457,2024-01-02,46,21727.11,0.2549,686.5,0.1399,0,27,37933.96,12,4.39192662,7.532135703,4.380185695,0,12.187910643889618,1,0,0,1,1,0
21459,2024-01-06,30,22124.46,0.1996,751.1,0.2642,1,14,50428.13,18,4.718611396,7.444710794,4.886401043,0,12.056504599211562,0,1,1,0,0,1
21460,2022-01-02,31,23120.69,0.2732,679.6,0.3367,0,34,87761.71,24,3.844001123,7.250053702,4.074260457,0,36.16951379763469,0,1,0,1,1,0
21461,2023-01-09,37,21550.59,0.1142,599.7,0.1327,1,56,26367.78,12,4.24895552,7.187629444,4.499249245,0,23.94875164257556,1,0,1,0,1,0
21462,2022-01-07,35,12000.0,0.2423,585.5,0.4755,0,55,80365.32,12,3.856963842,7.252470952,4.250438845,0,36.00525624178712,0,1,0,0,0,0
21464,2023-01-02,56,41030.22,0.1567,645.5,0.3109,0,36,40046.33,24,3.983122144,7.351370137,4.300262184,0,24.178712220762154,0,1,0,0,0,1
21465,2024-01-04,57,14407.6,0.4045,727.2,0.3107,0,11,58864.64,18,4.534438078,7.176895148,4.608903316,0,12.12220762155059,0,1,0,1,0,0
21467,2024-01-04,38,12651.13,0.2874,603.5,0.5124,0,15,47675.83,36,4.534438078,7.176895148,4.608903316,0,12.12220762155059,0,1,1,0,1,0
21468,2024-01-06,34,19697.75,0.5423,768.7,0.5047,0,31,38404.04,12,4.718611396,7.444710794,4.886401043,0,12.056504599211562,1,0,0,0,0,0
21469,2023-01-10,27,18496.19,0.4509,716.1,0.7036,0,16,34556.4,24,4.263790345,7.227634283,4.488417007,0,23.915900131406044,0,1,0,0,0,0
21470,2024-01-02,40,52927.26,0.2761,674.1,0.0789,0,30,107320.0,36,4.39192662,7.532135703,4.380185695,0,12.187910643889618,0,1,0,1,0,1
21472,2023-01-03,41,29855.06,0.299,748.8,0.3918,0,96,28647.32,12,4.238973563,7.121038066,4.218749789,0,24.14586070959264,1,0,0,0,1,0
21473,2022-01-01,45,31385.38,0.3778,605.6,0.078,0,96,29576.02,12,4.024317818,6.890388636,4.257778239,0,36.202365308804204,1,0,1,0,1,0
21474,2022-01-07,55,21096.09,0.6213,700.1,0.2726,1,54,19254.04,12,3.856963842,7.252470952,4.250438845,0,36.00525624178712,1,0,0,0,0,0
21475,2023-01-03,36,12000.0,0.2065,748.8,0.2565,0,37,69622.56,12,4.238973563,7.121038066,4.218749789,0,24.14586070959264,0,1,0,0,0,0
21476,2022-01-01,38,24868.81,0.0422,609.7,0.6044,1,8,33978.38,12,4.024317818,6.890388636,4.257778239,0,36.202365308804204,0,1,1,0,1,0
21477,2024-01-05,34,23238.62,0.5153,660.0,0.4808,0,25,167590.18,24,4.66179925,7.384581981,4.868221727,0,12.089356110381077,0,0,0,0,0,0
21478,2022-01-06,39,75546.82,0.3772,649.7,0.4593,0,38,32660.94,12,3.934047735,6.987448656,4.245988283,0,36.038107752956634,1,0,1,0,0,0
21480,2022-01-08,51,17614.58,0.175,802.9,0.2703,0,5,36550.28,12,4.127273188,7.278958033,4.289689804,0,35.972404730617605,1,0,0,0,0,0
21481,2023-01-05,41,29824.79,0.2472,693.7,0.0588,0,27,65644.19,24,4.089298712,7.172670917,4.330956052,0,24.080157687253614,0,1,1,0,0,0
21482,2023-01-10,24,34769.02,0.4011,620.5,0.0287,0,21,23779.08,12,4.263790345,7.227634283,4.488417007,0,23.915900131406044,1,0,0,0,1,0
21484,2023-01-04,47,27504.83,0.2471,666.3,0.2307,1,26,35194.16,12,3.932457295,7.355438675,4.231368399,0,24.113009198423125,0,1,0,0,0,1
21487,2022-01-05,42,48011.83,0.0875,656.5,0.3332,0,3,60719.1,36,3.897819438,7.32582242,4.446766349,0,36.070959264126145,0,1,0,0,0,1
21489,2022-01-09,31,86216.42,0.2031,603.4,0.5972,0,55,61605.74,24,3.986531818,7.16141948,4.283694559,0,35.939553219448094,0,1,0,0,0,0
21490,2023-01-12,39,38953.02,0.0959,706.9,0.2726,0,20,35486.08,12,3.931777989,7.323930473,4.388642794,0,23.850197109067015,1,0,0,0,0,1
21492,2022-01-07,33,27955.57,0.0471,684.1,0.4328,1,74,22588.77,12,3.856963842,7.252470952,4.250438845,0,36.00525624178712,1,0,1,0,1,0
21493,2023-01-09,25,31695.08,0.3798,658.4,0.5972,0,110,204211.41,24,4.24895552,7.187629444,4.499249245,0,23.94875164257556,0,0,0,1,1,0
21494,2023-01-02,45,43093.0,0.4269,679.3,0.3885,1,51,27955.53,12,3.983122144,7.351370137,4.300262184,0,24.178712220762154,1,0,1,0,0,1
21495,2022-01-06,45,12000.0,0.3526,746.0,0.4186,0,61,72965.58,12,3.934047735,6.987448656,4.245988283,0,36.038107752956634,0,1,1,0,0,0
21496,2022-01-02,32,20419.73,0.599,589.0,0.1514,0,23,19373.59,12,3.844001123,7.250053702,4.074260457,0,36.16951379763469,1,0,0,1,0,0
21497,2022-01-11,38,17802.3,0.6291,677.9,0.3241,0,56,23887.01,12,3.78765321,7.324045255,4.187300189,0,35.873850197109064,1,0,1,0,0,1
21498,2024-01-04,49,65695.3,0.2395,688.1,0.1615,0,95,33461.46,18,4.534438078,7.176895148,4.608903316,0,12.12220762155059,0,1,1,0,0,0
21499,2022-01-01,22,20818.33,0.2423,615.7,0.3665,1,16,63313.32,12,4.024317818,6.890388636,4.257778239,0,36.202365308804204,0,1,0,0,1,0
21500,2023-01-05,35,17849.11,0.3863,707.9,0.6335,1,21,36124.49,24,4.089298712,7.172670917,4.330956052,1,24.080157687253614,0,1,1,0,1,0
21501,2023-01-12,41,53962.53,0.6863,621.5,0.108,1,24,22912.17,12,3.931777989,7.323930473,4.388642794,0,23.850197109067015,1,0,0,0,0,1
21503,2023-01-05,32,65787.21,0.3006,723.9,0.6597,0,41,45816.84,24,4.089298712,7.172670917,4.330956052,0,24.080157687253614,0,1,0,0,0,0
21504,2023-01-02,18,45774.06,0.5184,668.8,0.7344,1,11,66008.13,36,3.983122144,7.351370137,4.300262184,0,24.178712220762154,0,1,0,0,0,1
21505,2022-01-06,30,39908.73,0.3723,657.9,0.5637,0,57,54880.73,24,3.934047735,6.987448656,4.245988283,0,36.038107752956634,0,1,0,0,1,0
21508,2023-01-05,38,18857.61,0.3892,725.9,0.3905,0,59,59713.81,24,4.089298712,7.172670917,4.330956052,0,24.080157687253614,0,1,0,1,0,1
21510,2024-01-04,44,23000.59,0.6881999999999999,602.1,0.1799,0,39,82617.9,36,4.534438078,7.176895148,4.608903316,0,12.12220762155059,0,1,0,0,0,1
21512,2023-01-03,39,29590.24,0.1194,670.7,0.7334,1,78,71490.7,18,4.238973563,7.121038066,4.218749789,0,24.14586070959264,0,1,0,1,0,1
21513,2023-01-08,38,23683.29,0.3433,638.0,0.8169,1,23,170101.93,24,4.100461817,7.236346454,4.459213836,0,23.98160315374507,0,0,1,0,0,1
21515,2022-01-01,39,14352.9,0.109,719.2,0.4927,0,46,48854.18,18,4.024317818,6.890388636,4.257778239,0,36.202365308804204,0,1,0,1,0,1
21516,2022-01-10,45,21881.88,0.3539,717.9,0.4248,0,13,20262.19,12,4.014469884,6.908256307,4.278982567,0,35.90670170827858,1,0,0,0,1,0
21517,2022-01-06,39,13004.18,0.3534,662.5,0.3086,1,23,42971.99,12,3.934047735,6.987448656,4.245988283,0,36.038107752956634,0,1,0,0,1,0
21518,2022-01-07,30,12000.0,0.3437,803.4,0.3333,0,8,86145.68,36,3.856963842,7.252470952,4.250438845,0,36.00525624178712,0,0,1,0,0,0
21519,2022-01-06,30,31188.4,0.8673000000000001,550.7,0.0076,0,35,25617.81,12,3.934047735,6.987448656,4.245988283,0,36.038107752956634,1,0,1,0,1,0
21520,2022-01-03,24,27786.14,0.1239,696.6,0.4179,0,123,136975.73,24,3.983684207,6.886503953,4.319145974,0,36.136662286465175,0,0,1,0,1,0
21521,2022-01-02,26,31981.85,0.2085,616.7,0.2849,0,14,37827.53,12,3.844001123,7.250053702,4.074260457,0,36.16951379763469,1,0,0,0,0,0
21522,2023-01-05,18,74436.61,0.4922,658.0,0.3926,0,15,51669.14,12,4.089298712,7.172670917,4.330956052,0,24.080157687253614,0,1,1,0,1,0
21523,2024-01-03,39,30359.19,0.2406,719.3,0.7777,0,6,46481.49,18,4.335647963,7.37584152,4.507774789,0,12.155059132720105,0,1,1,0,0,0
21524,2024-01-07,36,53292.33,0.7543,632.0,0.4468,0,83,27431.25,12,4.745033147,7.574736898,4.712300248,0,12.02365308804205,1,0,0,0,0,0
21526,2023-01-08,58,109099.61,0.1061,713.6,0.4169,1,31,170660.92,24,4.100461817,7.236346454,4.459213836,0,23.98160315374507,0,0,0,1,0,0
21527,2023-01-10,36,24688.32,0.1936,697.9,0.3238,0,6,169383.44,12,4.263790345,7.227634283,4.488417007,0,23.915900131406044,0,0,0,0,0,1
21529,2023-01-02,24,47323.18,0.3765,645.9,0.2523,0,56,26443.87,12,3.983122144,7.351370137,4.300262184,0,24.178712220762154,1,0,0,0,1,0
21530,2024-01-01,33,23646.04,0.4914,674.4,0.1561,1,31,71947.41,24,3.984338763,7.382953471,4.249540775,0,12.220762155059132,0,1,0,0,0,0
21531,2023-01-07,30,23610.59,0.3495,585.8,0.1202,0,58,23879.47,12,4.33662585,7.137931136,4.360457309,0,24.014454664914584,1,0,0,1,0,0
21532,2023-01-11,37,70204.66,0.0458,750.4,0.5123,0,17,39988.23,24,4.066831317,7.352794149,4.376935709,0,23.88304862023653,0,1,1,0,0,1
21533,2022-01-04,26,12000.0,0.3298,636.6,0.3653,1,54,246707.54,12,3.904310797,7.088503347,4.285472969,0,36.10381077529566,0,0,1,0,1,0
21534,2023-01-09,30,38769.99,0.4354,632.9,0.3207,0,17,46024.38,24,4.24895552,7.187629444,4.499249245,0,23.94875164257556,0,1,1,0,1,0
21535,2024-01-07,30,17202.49,0.296,641.6,0.2599,0,60,64615.46,12,4.745033147,7.574736898,4.712300248,0,12.02365308804205,0,1,0,1,0,1
21536,2022-01-02,38,40649.85,0.373,577.2,0.7842,0,26,75637.28,12,3.844001123,7.250053702,4.074260457,1,36.16951379763469,0,1,0,0,0,0
21537,2022-01-05,24,46151.45,0.5421,732.8,0.2656,0,64,26172.26,12,3.897819438,7.32582242,4.446766349,0,36.070959264126145,1,0,1,0,0,0
21538,2024-01-01,37,22519.5,0.3657,637.1,0.452,0,33,33152.43,12,3.984338763,7.382953471,4.249540775,0,12.220762155059132,1,0,1,0,0,1
21540,2022-01-09,37,58404.42,0.2905,689.2,0.305,0,10,54303.51,36,3.986531818,7.16141948,4.283694559,0,35.939553219448094,0,1,0,1,0,0
21541,2022-01-02,46,25579.7,0.3133,687.0,0.448,1,29,52336.45,24,3.844001123,7.250053702,4.074260457,0,36.16951379763469,0,1,0,0,1,0
21542,2022-01-04,36,38533.49,0.5446,639.1,0.5011,1,40,34288.28,24,3.904310797,7.088503347,4.285472969,0,36.10381077529566,0,1,1,0,0,0
21543,2022-01-10,38,21519.84,0.6582,711.1,0.6175,0,33,47261.21,18,4.014469884,6.908256307,4.278982567,0,35.90670170827858,0,1,0,0,0,0
21544,2022-01-05,38,12490.2,0.2489,768.3,0.2607,0,26,40824.69,24,3.897819438,7.32582242,4.446766349,0,36.070959264126145,0,1,0,0,0,0
21545,2023-01-10,44,42906.91,0.126,611.9,0.3583,1,45,56955.84,12,4.263790345,7.227634283,4.488417007,0,23.915900131406044,0,1,0,1,0,1
21546,2022-01-07,40,18391.6,0.2323,592.4,0.412,0,30,220446.25,24,3.856963842,7.252470952,4.250438845,0,36.00525624178712,0,0,0,0,0,0
21547,2023-01-07,36,19478.73,0.2532,696.6,0.1321,0,26,27559.63,12,4.33662585,7.137931136,4.360457309,0,24.014454664914584,1,0,1,0,0,0
21548,2024-01-03,42,60290.45,0.4445,636.4,0.3584,0,50,40392.55,12,4.335647963,7.37584152,4.507774789,0,12.155059132720105,1,0,1,0,0,0
21549,2022-01-04,29,43090.43,0.385,582.9,0.5258,1,63,36028.42,12,3.904310797,7.088503347,4.285472969,0,36.10381077529566,0,1,1,0,0,1
21550,2023-01-01,43,26626.06,0.6798,798.1,0.2947,0,81,51578.42,36,3.936413418,7.112834541,4.26207551,0,24.21156373193167,0,1,1,0,1,0
21551,2022-01-02,25,39340.96,0.3085,674.1,0.7091,1,59,79091.48,24,3.844001123,7.250053702,4.074260457,0,36.16951379763469,0,1,1,0,1,0
21552,2023-01-01,48,25188.79,0.5121,530.3,0.3457,0,24,59827.07,12,3.936413418,7.112834541,4.26207551,0,24.21156373193167,0,1,1,0,1,0
21554,2023-01-06,34,16226.6,0.3471,667.7,0.0875,0,61,44211.33,18,4.236392246,7.320606602,4.445671202,0,24.0473061760841,0,1,1,0,0,0
21555,2023-01-04,34,27883.73,0.1722,747.6,0.5365,0,25,75957.36,18,3.932457295,7.355438675,4.231368399,0,24.113009198423125,0,1,0,1,1,0
21557,2023-01-04,19,36741.64,0.3398,750.4,0.208,0,32,38973.72,12,3.932457295,7.355438675,4.231368399,0,24.113009198423125,0,1,1,0,0,0
21558,2022-01-11,32,54054.75,0.6412,635.5,0.3677,0,33,41145.56,18,3.78765321,7.324045255,4.187300189,0,35.873850197109064,0,1,1,0,0,1
21559,2024-01-04,42,37756.09,0.7832,595.7,0.2646,1,28,40033.61,18,4.534438078,7.176895148,4.608903316,1,12.12220762155059,0,1,1,0,1,0
21560,2023-01-01,39,74662.43,0.6938,707.3,0.7123,1,26,22569.77,12,3.936413418,7.112834541,4.26207551,0,24.21156373193167,1,0,0,0,0,0
21562,2022-01-11,47,45608.53,0.8804,649.4,0.4917,1,68,57507.75,24,3.78765321,7.324045255,4.187300189,0,35.873850197109064,0,1,0,0,0,0
21563,2023-01-03,53,26067.04,0.1362,674.8,0.5463,0,100,22693.94,12,4.238973563,7.121038066,4.218749789,0,24.14586070959264,1,0,1,0,0,0
21564,2023-01-02,28,29824.79,0.3061,743.8,0.7806,0,71,25649.17,36,3.983122144,7.351370137,4.300262184,0,24.178712220762154,0,1,1,0,0,0
21565,2023-01-11,32,29824.79,0.2391,683.2,0.6453,0,43,24927.03,12,4.066831317,7.352794149,4.376935709,0,23.88304862023653,1,0,0,1,0,0
21566,2023-01-01,25,15421.12,0.3925,637.9,0.2615,1,89,33500.83,24,3.936413418,7.112834541,4.26207551,0,24.21156373193167,0,1,0,0,0,1
21567,2022-01-07,30,22126.56,0.2875,631.0,0.7849,1,13,26309.99,12,3.856963842,7.252470952,4.250438845,0,36.00525624178712,1,0,0,0,0,0
21572,2023-01-05,36,51873.22,0.4974,592.1,0.4205,0,84,15243.41,12,4.089298712,7.172670917,4.330956052,0,24.080157687253614,1,0,0,1,0,0
21573,2022-01-04,32,19343.43,0.2023,643.8,0.2839,0,43,76850.78,36,3.904310797,7.088503347,4.285472969,0,36.10381077529566,0,1,0,1,1,0
21575,2022-01-11,41,21643.03,0.2123,789.4,0.0871,0,14,81772.79,24,3.78765321,7.324045255,4.187300189,0,35.873850197109064,0,1,0,1,0,0
21576,2022-01-05,32,114631.93,0.4365,796.1,0.3585,0,43,15271.52,12,3.897819438,7.32582242,4.446766349,0,36.070959264126145,1,0,0,1,1,0
21577,2023-01-05,34,38491.83,0.315,657.8,0.3041,0,33,46081.1,12,4.089298712,7.172670917,4.330956052,0,24.080157687253614,0,1,0,1,0,0
21578,2023-01-09,34,16933.73,0.3749,621.3,0.4329,1,39,31944.85,12,4.24895552,7.187629444,4.499249245,0,23.94875164257556,1,0,1,0,0,0
21579,2024-01-04,36,12000.0,0.366,788.8,0.5245,0,52,45057.68,24,4.534438078,7.176895148,4.608903316,0,12.12220762155059,0,1,1,0,0,0
21581,2022-01-04,33,18030.28,0.1699,724.3,0.5456,0,38,18209.3,12,3.904310797,7.088503347,4.285472969,0,36.10381077529566,1,0,1,0,0,0
21582,2022-01-04,29,26628.05,0.4802,701.9,0.4493,0,57,78445.48,12,3.904310797,7.088503347,4.285472969,0,36.10381077529566,0,1,1,0,0,1
21585,2023-01-08,36,31332.46,0.2854,698.7,0.4778,0,18,14572.63,12,4.100461817,7.236346454,4.459213836,0,23.98160315374507,1,0,0,0,1,0
21586,2023-01-05,18,40445.72,0.4321,627.0,0.0734,0,4,31952.57,18,4.089298712,7.172670917,4.330956052,0,24.080157687253614,0,1,1,0,0,0
21587,2024-01-06,35,31087.91,0.686,678.0,0.7463,0,14,18462.62,12,4.718611396,7.444710794,4.886401043,1,12.056504599211562,1,0,1,0,0,0
21588,2023-01-09,29,26920.73,0.582,670.4,0.2023,0,22,245715.66,36,4.24895552,7.187629444,4.499249245,0,23.94875164257556,0,0,1,0,0,0
21589,2023-01-09,26,34786.95,0.3047,663.9,0.4346,0,35,25193.32,12,4.24895552,7.187629444,4.499249245,0,23.94875164257556,1,0,1,0,1,0
21591,2023-01-01,27,19865.54,0.4498,669.3,0.1986,0,29,165927.96,24,3.936413418,7.112834541,4.26207551,0,24.21156373193167,0,0,1,0,1,0
21593,2022-01-03,25,30269.16,0.1208,687.5,0.5581,1,50,81578.03,12,3.983684207,6.886503953,4.319145974,0,36.136662286465175,0,1,1,0,0,0
21594,2022-01-09,44,12836.35,0.6141,693.3,0.1673,1,27,73201.02,12,3.986531818,7.16141948,4.283694559,0,35.939553219448094,0,1,0,0,0,0
21596,2023-01-08,28,20764.63,0.2401,655.7,0.6051,0,38,28227.02,18,4.100461817,7.236346454,4.459213836,0,23.98160315374507,0,1,1,0,0,1
21597,2022-01-05,35,16639.48,0.2319,655.2,0.3294,0,45,22562.83,12,3.897819438,7.32582242,4.446766349,0,36.070959264126145,1,0,1,0,1,0
21598,2024-01-07,18,14692.86,0.1823,598.4,0.5777,0,78,18139.35,12,4.745033147,7.574736898,4.712300248,0,12.02365308804205,1,0,0,1,0,0
21599,2022-01-06,48,38522.04,0.3364,654.7,0.7341,1,33,24251.95,12,3.934047735,6.987448656,4.245988283,0,36.038107752956634,1,0,1,0,0,0
21600,2023-01-08,45,22297.93,0.0932,635.8,0.7892,2,19,71149.02,18,4.100461817,7.236346454,4.459213836,0,23.98160315374507,0,1,0,0,0,0
21601,2022-01-02,34,33449.93,0.7834,605.2,0.5434,0,33,17384.7,12,3.844001123,7.250053702,4.074260457,0,36.16951379763469,1,0,1,0,0,0
21603,2022-01-09,30,33706.85,0.1861,654.9,0.5303,1,25,26513.82,12,3.986531818,7.16141948,4.283694559,0,35.939553219448094,1,0,0,0,0,1
21604,2022-01-09,31,40846.17,0.4179,677.0,0.3243,0,51,90110.47,18,3.986531818,7.16141948,4.283694559,0,35.939553219448094,0,1,1,0,1,0
21605,2023-01-07,33,19249.97,0.4539,538.8,0.2176,0,47,127697.67,18,4.33662585,7.137931136,4.360457309,1,24.014454664914584,0,0,1,0,0,0
21607,2024-01-06,40,15058.53,0.4736,738.3,0.5882,0,36,51393.32,36,4.718611396,7.444710794,4.886401043,0,12.056504599211562,0,1,1,0,0,1
21608,2024-01-03,25,87881.78,0.1584,635.9,0.2964,0,25,81225.35,12,4.335647963,7.37584152,4.507774789,0,12.155059132720105,0,1,1,0,0,1
21609,2023-01-10,40,37571.06,0.4289,678.4,0.4057,0,11,15885.23,12,4.263790345,7.227634283,4.488417007,0,23.915900131406044,1,0,0,1,1,0
21610,2024-01-02,27,37338.13,0.3149,611.1,0.2295,1,50,79871.13,36,4.39192662,7.532135703,4.380185695,0,12.187910643889618,0,1,0,1,0,0
21611,2024-01-07,37,37857.56,0.5956,775.8,0.4875,0,73,287364.13,18,4.745033147,7.574736898,4.712300248,0,12.02365308804205,0,0,0,0,0,0
21612,2024-01-05,47,19856.2,0.2974,769.0,0.36,0,33,59400.21,18,4.66179925,7.384581981,4.868221727,0,12.089356110381077,0,1,0,1,0,0
21613,2024-01-04,51,37587.04,0.4608,708.2,0.6305,0,25,12193.98,12,4.534438078,7.176895148,4.608903316,1,12.12220762155059,1,0,1,0,0,0
21614,2022-01-12,23,26822.56,0.1585,637.1,0.7658,0,16,156165.2,24,4.067362364,7.176234322,4.197013693,0,35.84099868593955,0,0,1,0,0,1
21615,2023-01-06,41,53808.29,0.5495,646.1,0.7818,0,63,54062.37,12,4.236392246,7.320606602,4.445671202,0,24.0473061760841,0,1,0,0,0,0
21616,2023-01-07,49,47732.64,0.2652,688.4,0.6872,0,9,22957.36,12,4.33662585,7.137931136,4.360457309,0,24.014454664914584,1,0,1,0,0,1
21617,2023-01-06,36,19666.72,0.2756,618.6,0.3295,1,42,61236.03,12,4.236392246,7.320606602,4.445671202,0,24.0473061760841,0,1,1,0,0,0
21618,2022-01-10,48,24747.62,0.4658,678.5,0.4258,1,15,104243.97,24,4.014469884,6.908256307,4.278982567,0,35.90670170827858,0,1,0,1,0,1
21619,2023-01-08,28,17464.29,0.0939,778.1,0.4024,0,11,56424.76,12,4.100461817,7.236346454,4.459213836,0,23.98160315374507,0,1,1,0,1,0
21621,2022-01-09,56,24616.08,0.1521,613.2,0.542,1,134,48164.86,24,3.986531818,7.16141948,4.283694559,0,35.939553219448094,0,1,1,0,1,0
21622,2023-01-02,42,33627.28,0.5844,685.9,0.3463,1,22,207673.09,12,3.983122144,7.351370137,4.300262184,1,24.178712220762154,0,0,0,0,0,1
21623,2022-01-06,44,38526.59,0.1421,612.2,0.3506,2,17,32414.74,18,3.934047735,6.987448656,4.245988283,0,36.038107752956634,0,1,1,0,0,0
21624,2022-01-07,34,18261.42,0.4094,618.1,0.3276,1,85,289260.69,18,3.856963842,7.252470952,4.250438845,0,36.00525624178712,0,0,1,0,0,1
21627,2023-01-06,36,12000.0,0.4238,633.8,0.5209,0,57,34197.83,12,4.236392246,7.320606602,4.445671202,0,24.0473061760841,0,1,1,0,1,0
21628,2023-01-03,51,29824.79,0.3182,741.4,0.5109,1,37,54466.38,36,4.238973563,7.121038066,4.218749789,0,24.14586070959264,0,1,1,0,0,0
21629,2023-01-04,29,35752.33,0.7,717.1,0.3536,0,40,93358.28,24,3.932457295,7.355438675,4.231368399,0,24.113009198423125,0,1,0,0,0,0
21632,2023-01-07,23,26178.59,0.3342,693.7,0.3068,0,16,50488.19,24,4.33662585,7.137931136,4.360457309,0,24.014454664914584,0,1,1,0,0,1
21633,2023-01-12,41,37053.03,0.7019,789.6,0.6168,1,25,90577.1,36,3.931777989,7.323930473,4.388642794,0,23.850197109067015,0,1,1,0,0,0
21634,2024-01-04,49,39471.64,0.4157,718.3,0.4127,0,23,150103.59,18,4.534438078,7.176895148,4.608903316,0,12.12220762155059,0,0,1,0,1,0
21635,2023-01-05,52,39966.12,0.5265,709.7,0.6754,0,20,212320.78,18,4.089298712,7.172670917,4.330956052,0,24.080157687253614,0,0,0,0,1,0
21637,2022-01-05,32,21323.52,0.6391,729.9,0.4856,0,41,50394.76,36,3.897819438,7.32582242,4.446766349,0,36.070959264126145,0,1,1,0,1,0
21638,2023-01-10,43,27438.85,0.5961,665.6,0.2938,0,29,94456.56,24,4.263790345,7.227634283,4.488417007,0,23.915900131406044,0,1,1,0,0,0
21639,2023-01-11,32,13079.79,0.3867,661.6,0.3014,0,19,66780.77,36,4.066831317,7.352794149,4.376935709,0,23.88304862023653,0,1,0,0,1,0
21641,2023-01-09,21,14516.12,0.1993,753.4,0.5944,0,18,21522.45,12,4.24895552,7.187629444,4.499249245,0,23.94875164257556,1,0,0,1,0,1
21645,2024-01-01,40,31886.57,0.1764,688.9,0.2194,0,85,184427.27,12,3.984338763,7.382953471,4.249540775,0,12.220762155059132,0,0,0,0,1,0
21646,2023-01-11,37,29824.79,0.2991,711.8,0.2477,1,41,62831.15,36,4.066831317,7.352794149,4.376935709,0,23.88304862023653,0,1,0,0,1,0
21647,2024-01-02,33,25592.85,0.0654,705.2,0.363,1,17,129643.34,24,4.39192662,7.532135703,4.380185695,0,12.187910643889618,0,0,0,1,0,0
21648,2022-01-06,27,18741.09,0.2771,746.5,0.6823,0,25,16286.4,12,3.934047735,6.987448656,4.245988283,0,36.038107752956634,1,0,0,1,0,0
21649,2023-01-10,34,37251.51,0.4842,699.5,0.0371,1,22,20341.66,12,4.263790345,7.227634283,4.488417007,0,23.915900131406044,1,0,0,0,1,0
21650,2022-01-08,39,12000.0,0.4556,657.4,0.7087,1,16,52919.96,24,4.127273188,7.278958033,4.289689804,0,35.972404730617605,0,0,1,0,1,0
21652,2022-01-07,42,46157.9,0.2674,710.8,0.6315,1,16,20771.33,12,3.856963842,7.252470952,4.250438845,0,36.00525624178712,1,0,1,0,1,0
21653,2023-01-02,40,43903.89,0.5119,681.8,0.5476,0,17,47573.66,12,3.983122144,7.351370137,4.300262184,0,24.178712220762154,1,0,1,0,1,0
21654,2023-01-11,26,15320.86,0.5786,681.7,0.2813,0,61,95164.75,12,4.066831317,7.352794149,4.376935709,0,23.88304862023653,0,1,1,0,1,0
21655,2024-01-03,36,20347.29,0.5238,579.8,0.1838,0,35,24864.99,24,4.335647963,7.37584152,4.507774789,0,12.155059132720105,0,1,1,0,0,0
21657,2022-01-06,41,49940.65,0.4361,657.7,0.4771,0,45,31037.22,24,3.934047735,6.987448656,4.245988283,0,36.038107752956634,0,1,1,0,0,0
21658,2023-01-12,33,24846.87,0.2259,758.4,0.3017,0,26,238621.77,18,3.931777989,7.323930473,4.388642794,0,23.850197109067015,0,0,1,0,1,0
21660,2023-01-07,37,32356.41,0.4234,563.0,0.292,0,47,37470.41,24,4.33662585,7.137931136,4.360457309,1,24.014454664914584,0,1,1,0,1,0
21661,2023-01-11,38,20247.32,0.6606,722.2,0.1444,0,98,40278.67,12,4.066831317,7.352794149,4.376935709,0,23.88304862023653,1,0,1,0,1,0
21662,2022-01-05,46,57324.86,0.2252,721.3,0.4471,0,23,24238.66,12,3.897819438,7.32582242,4.446766349,0,36.070959264126145,1,0,0,0,1,0
21663,2023-01-01,35,16558.48,0.1727,711.5,0.4671,0,16,34490.11,24,3.936413418,7.112834541,4.26207551,0,24.21156373193167,0,1,0,0,0,0
21664,2023-01-04,36,19396.94,0.5305,687.1,0.2336,0,16,228383.68,36,3.932457295,7.355438675,4.231368399,0,24.113009198423125,0,0,0,0,0,0
21666,2022-01-08,48,27421.12,0.2192,637.6,0.1952,0,68,58676.53,18,4.127273188,7.278958033,4.289689804,0,35.972404730617605,0,1,0,1,1,0
21667,2022-01-01,45,26929.99,0.1081,706.1,0.3026,0,44,16669.53,12,4.024317818,6.890388636,4.257778239,0,36.202365308804204,1,0,0,0,0,1
21668,2023-01-08,53,37450.19,0.1481,613.7,0.7807,0,55,70785.45,18,4.100461817,7.236346454,4.459213836,1,23.98160315374507,0,1,1,0,1,0
21669,2023-01-06,32,24339.7,0.2977,805.7,0.4701,0,11,29449.8,12,4.236392246,7.320606602,4.445671202,0,24.0473061760841,1,0,1,0,0,0
21670,2023-01-08,45,32919.62,0.803,619.5,0.2809,0,66,22403.7,12,4.100461817,7.236346454,4.459213836,1,23.98160315374507,1,0,0,0,0,0
21671,2022-01-06,38,28643.65,0.3498,634.5,0.6086,0,47,63275.95,18,3.934047735,6.987448656,4.245988283,0,36.038107752956634,0,1,0,0,1,0
21673,2023-01-03,32,39333.21,0.6825,620.0,0.1751,0,11,41216.93,12,4.238973563,7.121038066,4.218749789,0,24.14586070959264,1,0,1,0,0,1
